ID,优先纳入,FREEMIX,status,log10_FREEMIX
HG00137,FIRST,2.72e-09,PASS,-8.5654310959658
HG00138,FIRST,3.68e-09,PASS,-8.434152181326482
HG00139,FIRST,3.96e-09,PASS,-8.402304814074487
HG00140,FIRST,6.84e-09,PASS,-8.164943898279883
HG00141,FIRST,4.68e-09,PASS,-8.329754146925875
HG00142,FIRST,1.49e-09,PASS,-8.826813731587725
HG00143,FIRST,7.36e-10,PASS,-9.1331221856625
HG00145,FIRST,2.45e-09,PASS,-8.610833915635467
HG00146,FIRST,5.32e-09,PASS,-8.274088367704952
HG00148,FIRST,3.97e-09,PASS,-8.401209493236886
HG00149,FIRST,3.12e-09,PASS,-8.505845405981557
HG00150,FIRST,8.64e-10,PASS,-9.063486257521106
HG00151,FIRST,3.46e-09,PASS,-8.460923901207224
HG00154,FIRST,8.88e-09,PASS,-8.051587034221399
HG00155,FIRST,5.88e-09,PASS,-8.230622673923861
HG00157,FIRST,4.27e-09,PASS,-8.369572124974976
HG00158,FIRST,1.57e-09,PASS,-8.804100347590767
HG00159,FIRST,2.6e-09,PASS,-8.585026652029182
HG00160,FIRST,2.55e-09,PASS,-8.593459819566045
HG00171,FIRST,7.45e-10,PASS,-9.127843727251706
HG00173,FIRST,1.68e-09,PASS,-8.774690718274137
HG00174,FIRST,5.55e-10,PASS,-9.255707016877324
HG00176,FIRST,1.06e-09,PASS,-8.97469413473523
HG00177,FIRST,3.15e-09,PASS,-8.5016894462104
HG00178,FIRST,1.51e-08,PASS,-7.82102305270683
HG00179,FIRST,2.06e-09,PASS,-8.686132779630846
HG00180,FIRST,4.49e-09,PASS,-8.347753658996677
HG00181,FIRST,3.82e-09,PASS,-8.41793663708829
HG00182,FIRST,4.81e-09,PASS,-8.317854923626168
HG00183,FIRST,1.64e-09,PASS,-8.785156151952302
HG00185,FIRST,2.77e-09,PASS,-8.557520230935552
HG00186,FIRST,1.7e-09,PASS,-8.769551078621726
HG00187,FIRST,2.32e-09,PASS,-8.6345120151091
HG00188,FIRST,1.66e-05,PASS,-4.779891911959945
HG00189,FIRST,3.01e-09,PASS,-8.521433504406156
HG00190,FIRST,1.62e-09,PASS,-8.790484985457368
HG00231,FIRST,9.5e-09,PASS,-8.022276394711152
HG00232,FIRST,6.69e-09,PASS,-8.174573882232178
HG00233,FIRST,5.28e-09,PASS,-8.277366077466187
HG00234,FIRST,1.84e-08,PASS,-7.735182176990463
HG00235,FIRST,2.63e-09,PASS,-8.580044251510243
HG00236,FIRST,3e-09,PASS,-8.522878745280337
HG00237,FIRST,9.82e-09,PASS,-8.00788851221305
HG00238,FIRST,1.02e-08,PASS,-7.991399828238082
HG00239,FIRST,3.52e-09,PASS,-8.453457336521868
HG00240,FIRST,0.00021119,PASS,-3.6753266498107546
HG00242,FIRST,2.26e-09,PASS,-8.645891560852599
HG00243,FIRST,7.72e-09,PASS,-8.112382699664265
HG00244,FIRST,2.02e-05,PASS,-4.694648630553377
HG00245,FIRST,1.32e-09,PASS,-8.87942606879415
HG00246,FIRST,3.36e-09,PASS,-8.473660722610155
HG00250,FIRST,4.13e-09,PASS,-8.384049948343598
HG00251,FIRST,7.3e-10,PASS,-9.136677139879545
HG00252,FIRST,5.78e-09,PASS,-8.23807216157947
HG00253,FIRST,1.13e-08,PASS,-7.94692155651658
HG00254,FIRST,2.19e-05,PASS,-4.6595558851598815
HG00255,FIRST,7.24e-09,PASS,-8.140261433802854
HG00256,FIRST,1.35e-09,PASS,-8.869666231504993
HG00257,FIRST,4.82e-09,PASS,-8.31695296176115
HG00258,FIRST,1.77e-09,PASS,-8.752026733638193
HG00259,FIRST,3.59e-09,PASS,-8.44490555142168
HG00260,FIRST,5.89e-09,PASS,-8.229884705212898
HG00261,FIRST,1.41e-08,PASS,-7.85078088734462
HG00262,FIRST,1.94e-09,PASS,-8.712198270069774
HG00263,FIRST,2.02e-09,PASS,-8.694648630553376
HG00264,FIRST,1.1e-09,PASS,-8.958607314841775
HG00265,FIRST,1.97e-09,PASS,-8.705533773838408
HG00266,FIRST,1.2e-05,PASS,-4.920818753952375
HG00267,FIRST,3.67e-09,PASS,-8.435333935747911
HG00268,FIRST,8.24e-09,PASS,-8.084072788302885
HG00269,FIRST,4.4e-09,PASS,-8.356547323513812
HG00271,FIRST,4.26e-09,PASS,-8.370590400897282
HG00272,FIRST,1.53e-05,PASS,-4.815308569182402
HG00273,FIRST,2.18e-09,PASS,-8.661543506395395
HG00274,FIRST,1.52e-09,PASS,-8.818156412055227
HG00275,FIRST,5.53e-09,PASS,-8.257274868695301
HG00276,FIRST,5.23e-09,PASS,-8.281498311132726
HG00277,FIRST,4.39e-09,PASS,-8.357535479757878
HG00278,FIRST,2.34e-09,PASS,-8.630784142589857
HG00280,FIRST,4.68e-09,PASS,-8.329754146925875
HG00281,FIRST,1.37e-09,PASS,-8.863279432843592
HG00282,FIRST,1.66e-05,PASS,-4.779891911959945
HG00284,FIRST,2.78e-09,PASS,-8.555955204081924
HG00285,FIRST,4.05e-09,PASS,-8.39254497678533
HG00288,FIRST,1.61e-09,PASS,-8.79317412396815
HG00290,FIRST,1.33e-09,PASS,-8.876148359032914
HG00304,FIRST,4.19e-09,PASS,-8.377785977033705
HG00306,FIRST,1.97e-09,PASS,-8.705533773838408
HG00308,FIRST,1.53e-09,PASS,-8.8153085691824
HG00309,FIRST,2.48e-09,PASS,-8.605548319173783
HG00310,FIRST,1.62e-09,PASS,-8.790484985457368
HG00311,FIRST,1.77e-05,PASS,-4.752026733638194
HG00313,FIRST,4.68e-10,PASS,-9.329754146925875
HG00315,FIRST,1.14e-09,PASS,-8.943095148663527
HG00318,FIRST,1.73e-09,PASS,-8.761953896871205
HG00319,FIRST,2.11e-09,PASS,-8.675717544702307
HG00320,FIRST,1.24e-09,PASS,-8.906578314837764
HG00321,FIRST,2.46e-09,PASS,-8.60906489289662
HG00323,FIRST,1.75e-05,PASS,-4.756961951313706
HG00324,FIRST,6.57e-10,PASS,-9.18243463044022
HG00325,FIRST,6.21e-09,PASS,-8.20690839982342
HG00326,FIRST,2.57e-09,PASS,-8.590066876668706
HG00327,FIRST,1.51e-09,PASS,-8.821023052706831
HG00328,FIRST,1.02e-09,PASS,-8.991399828238082
HG00329,FIRST,1.17e-09,PASS,-8.931814138253838
HG00330,FIRST,1.56e-05,PASS,-4.806875401645538
HG00331,FIRST,7.45e-09,PASS,-8.127843727251706
HG00332,FIRST,2.83e-09,PASS,-8.54821356447571
HG00334,FIRST,5.06e-09,PASS,-8.2958494831602
HG00335,FIRST,3.08e-09,PASS,-8.511449283499555
HG00336,FIRST,1.22e-05,PASS,-4.913640169325252
HG00337,FIRST,2.31e-08,PASS,-7.636388020107856
HG00338,FIRST,6.44e-10,PASS,-9.191114132640188
HG00339,FIRST,1.18e-09,PASS,-8.928117992693874
HG00341,FIRST,2.12e-09,PASS,-8.67366413907125
HG00342,FIRST,6.49e-09,PASS,-8.18775530319963
HG00343,FIRST,1.56e-09,PASS,-8.806875401645538
HG00344,FIRST,9.03e-10,PASS,-9.044312249686493
HG00345,FIRST,3.82e-09,PASS,-8.41793663708829
HG00346,FIRST,3.04e-09,PASS,-8.517126416391246
HG00349,FIRST,5.16e-09,PASS,-8.287350298372788
HG00350,FIRST,1.38e-09,PASS,-8.860120913598763
HG00351,FIRST,2.13e-09,PASS,-8.671620396561263
HG00353,FIRST,1.16e-05,PASS,-4.935542010773082
HG00355,FIRST,5.13e-09,PASS,-8.289882634888183
HG00356,FIRST,1.51e-08,PASS,-7.82102305270683
HG00357,FIRST,5.15e-09,PASS,-8.288192770958808
HG00358,FIRST,2.66e-09,PASS,-8.575118363368933
HG00360,FIRST,8.59e-10,PASS,-9.066006836168757
HG00361,FIRST,8.19e-10,PASS,-9.086716098239581
HG00362,FIRST,2.92e-09,PASS,-8.534617148551582
HG00364,FIRST,1.99e-09,PASS,-8.701146923590294
HG00365,FIRST,1.33e-05,PASS,-4.876148359032914
HG00366,FIRST,2.65e-09,PASS,-8.576754126063193
HG00367,FIRST,2.44e-09,PASS,-8.61261017366127
HG00368,FIRST,5.57e-09,PASS,-8.254144804826272
HG00369,FIRST,2.24e-09,PASS,-8.649751981665837
HG00371,FIRST,2.47e-09,PASS,-8.607303046740334
HG00372,FIRST,1.68e-08,PASS,-7.774690718274137
HG00373,FIRST,2.85e-09,PASS,-8.54515513999149
HG00375,FIRST,1.74e-08,PASS,-7.7594507517174005
HG00376,FIRST,2.57e-09,PASS,-8.590066876668706
HG00378,FIRST,3.34e-09,PASS,-8.476253533188435
HG00379,FIRST,3.84e-09,PASS,-8.415668775632469
HG00380,FIRST,1.16e-09,PASS,-8.935542010773082
HG00381,FIRST,2.71e-09,PASS,-8.567030709125595
HG00382,FIRST,1.7e-09,PASS,-8.769551078621726
HG00383,FIRST,3.93e-09,PASS,-8.405607449624574
HG00384,FIRST,0.00275066,PASS,-2.560563087999761
HG00403,FIRST,6.03e-09,PASS,-8.219682687859848
HG00404,FIRST,1.57e-09,PASS,-8.804100347590767
HG00406,FIRST,1.16e-09,PASS,-8.935542010773082
HG00407,FIRST,2.08e-09,PASS,-8.681936665037238
HG00409,FIRST,8.32e-09,PASS,-8.079876673709276
HG00410,FIRST,6.06e-09,PASS,-8.217527375833713
HG00419,FIRST,1.03e-08,PASS,-7.987162775294828
HG00421,FIRST,9.8e-09,PASS,-8.008773924307505
HG00422,FIRST,7.01e-09,PASS,-8.154281982033341
HG00428,FIRST,1.03e-08,PASS,-7.987162775294828
HG00436,FIRST,1.06e-08,PASS,-7.97469413473523
HG00437,FIRST,2.6e-09,PASS,-8.585026652029182
HG00442,FIRST,2.46e-11,PASS,-10.60906489289662
HG00443,FIRST,2.86e-10,PASS,-9.543633966870956
HG00445,FIRST,3.41e-08,PASS,-7.467245621007502
HG00446,FIRST,4.38e-09,PASS,-8.358525889495901
HG00448,FIRST,5.32e-09,PASS,-8.274088367704952
HG00449,FIRST,2.69e-08,PASS,-7.570247719997592
HG00451,FIRST,3.87e-05,PASS,-4.412289034981089
HG00452,FIRST,9.11e-10,PASS,-9.040481623027002
HG00457,FIRST,1.45e-05,PASS,-4.838631997765025
HG00458,FIRST,1.83e-05,PASS,-4.73754891026957
HG00463,FIRST,1.04e-05,PASS,-4.982966660701219
HG00464,FIRST,1.18e-09,PASS,-8.928117992693874
HG00472,FIRST,1.09e-09,PASS,-8.962573502059376
HG00473,FIRST,1.85e-09,PASS,-8.732828271596986
HG00475,FIRST,2.87e-09,PASS,-8.542118103266008
HG00476,FIRST,1.82e-08,PASS,-7.739928612014925
HG00478,FIRST,1.63e-08,PASS,-7.787812395596042
HG00479,FIRST,6.93e-10,PASS,-9.159266765388193
HG00500,FIRST,1.71e-09,PASS,-8.767003889607846
HG00513,FIRST,1.7e-08,PASS,-7.769551078621726
HG00524,FIRST,3.37e-09,PASS,-8.47237009912866
HG00525,FIRST,1.3e-09,PASS,-8.886056647693163
HG00530,FIRST,1.66e-09,PASS,-8.779891911959945
HG00531,FIRST,4.3e-10,PASS,-9.366531544420413
HG00533,FIRST,3.25e-08,PASS,-7.488116639021126
HG00534,FIRST,9.4e-10,PASS,-9.0268721464003
HG00536,FIRST,3.18e-09,PASS,-8.497572880015568
HG00537,FIRST,1.68e-08,PASS,-7.774690718274137
HG00542,FIRST,1.55e-08,PASS,-7.809668301829708
HG00543,FIRST,7.2e-09,PASS,-8.142667503568731
HG00551,FIRST,1.75e-09,PASS,-8.756961951313706
HG00553,FIRST,3.41e-09,PASS,-8.467245621007502
HG00554,FIRST,1.02e-09,PASS,-8.991399828238082
HG00556,FIRST,2.24e-08,PASS,-7.649751981665837
HG00557,FIRST,2.26e-08,PASS,-7.645891560852599
HG00559,FIRST,1.5e-09,PASS,-8.823908740944319
HG00560,FIRST,1.06e-09,PASS,-8.97469413473523
HG00565,FIRST,1.15e-08,PASS,-7.939302159646388
HG00566,FIRST,2.12e-08,PASS,-7.673664139071248
HG00580,FIRST,1.96e-09,PASS,-8.707743928643524
HG00581,FIRST,1.66e-09,PASS,-8.779891911959945
HG00583,FIRST,1.99e-08,PASS,-7.701146923590294
HG00584,FIRST,3.12e-08,PASS,-7.505845405981558
HG00589,FIRST,2.67e-08,PASS,-7.573488738635425
HG00590,FIRST,1.28e-08,PASS,-7.892790030352131
HG00592,FIRST,1.21e-08,PASS,-7.91721462968355
HG00593,FIRST,2.13e-08,PASS,-7.671620396561262
HG00595,FIRST,2.49e-08,PASS,-7.603800652904264
HG00596,FIRST,1.74e-05,PASS,-4.7594507517174005
HG00598,FIRST,1.52e-08,PASS,-7.818156412055227
HG00599,FIRST,2.41e-10,PASS,-9.61798295742513
HG00607,FIRST,6.57e-10,PASS,-9.18243463044022
HG00608,FIRST,3.79e-08,PASS,-7.421360790031928
HG00610,FIRST,3.81e-09,PASS,-8.41907502432438
HG00611,FIRST,3.37e-09,PASS,-8.47237009912866
HG00613,FIRST,6.24e-09,PASS,-8.204815410317575
HG00614,FIRST,1.34e-09,PASS,-8.872895201635192
HG00619,FIRST,4.96e-09,PASS,-8.304518323509802
HG00620,FIRST,8.3e-11,PASS,-10.080921907623926
HG00622,FIRST,4.82e-09,PASS,-8.31695296176115
HG00623,FIRST,2.09e-08,PASS,-7.679853713888946
HG00625,FIRST,1.15e-09,PASS,-8.939302159646388
HG00626,FIRST,4.79e-09,PASS,-8.319664486585436
HG00628,FIRST,4.19e-08,PASS,-7.377785977033705
HG00629,FIRST,2.36e-09,PASS,-8.627087997029893
HG00631,FIRST,1.73e-09,PASS,-8.761953896871205
HG00632,FIRST,2.43e-05,PASS,-4.614393726401688
HG00634,FIRST,1.25e-05,PASS,-4.903089986991944
HG00637,FIRST,1.41e-09,PASS,-8.85078088734462
HG00638,FIRST,9.6e-09,PASS,-8.017728766960431
HG00640,FIRST,9.9e-09,PASS,-8.00436480540245
HG00641,FIRST,3.49e-09,PASS,-8.45717457304082
HG00650,FIRST,1.18e-08,PASS,-7.928117992693875
HG00651,FIRST,1.78e-08,PASS,-7.749579997691106
HG00653,FIRST,1.86e-08,PASS,-7.730487055782084
HG00654,FIRST,4.16e-10,PASS,-9.380906669373257
HG00656,FIRST,1.03e-09,PASS,-8.987162775294827
HG00657,FIRST,1.15e-08,PASS,-7.939302159646388
HG00662,FIRST,3.75e-08,PASS,-7.425968732272281
HG00663,FIRST,2.05e-09,PASS,-8.688246138944246
HG00671,FIRST,1.98e-09,PASS,-8.703334809738468
HG00672,FIRST,3.21e-09,PASS,-8.493494967595128
HG00674,FIRST,4.58e-09,PASS,-8.339134521996131
HG00675,FIRST,7.22e-09,PASS,-8.141462802430361
HG00683,FIRST,1.51e-08,PASS,-7.82102305270683
HG00684,FIRST,1.55e-08,PASS,-7.809668301829708
HG00689,FIRST,1.14e-08,PASS,-7.943095148663527
HG00690,FIRST,8.89e-09,PASS,-8.051098239029786
HG00692,FIRST,7.67e-09,PASS,-8.115204636051018
HG00693,FIRST,1.37e-08,PASS,-7.863279432843593
HG00698,FIRST,1.24e-08,PASS,-7.906578314837765
HG00699,FIRST,6.53e-09,PASS,-8.185086818724926
HG00701,FIRST,6.3e-09,PASS,-8.200659450546418
HG00704,FIRST,1.12e-09,PASS,-8.950781977329818
HG00705,FIRST,9.16e-09,PASS,-8.03810452633215
HG00707,FIRST,1.32e-08,PASS,-7.87942606879415
HG00708,FIRST,1.31e-08,PASS,-7.882728704344236
HG00717,FIRST,1.99e-09,PASS,-8.701146923590294
HG00728,FIRST,8.5e-09,PASS,-8.070581074285707
HG00729,FIRST,2.97e-08,PASS,-7.527243550682788
HG00731,FIRST,3.02e-09,PASS,-8.51999305704285
HG00732,FIRST,4.45e-09,PASS,-8.351639989019068
HG00734,FIRST,1.83e-09,PASS,-8.73754891026957
HG00736,FIRST,2.54e-09,PASS,-8.595166283380062
HG00737,FIRST,1.43e-09,PASS,-8.844663962534938
HG00739,FIRST,6.67e-09,PASS,-8.175874166083451
HG00740,FIRST,9.51e-10,PASS,-9.021819483062586
HG00742,FIRST,4.23e-09,PASS,-8.373659632624957
HG00743,FIRST,2.87e-09,PASS,-8.542118103266008
HG00759,FIRST,2.62e-08,PASS,-7.581698708680254
HG00766,FIRST,2.4e-09,PASS,-8.619788758288394
HG00844,FIRST,4.22e-08,PASS,-7.374687549038327
HG00851,FIRST,0.0109858,PASS,-1.959168311712532
HG00864,FIRST,2.68e-09,PASS,-8.57186520597121
HG00867,FIRST,4.22e-10,PASS,-9.374687549038326
HG00879,FIRST,1.5e-08,PASS,-7.823908740944319
HG00881,FIRST,5.31e-09,PASS,-8.27490547891853
HG00956,FIRST,2.57e-08,PASS,-7.590066876668706
HG00978,FIRST,0.000180962,PASS,-3.74241261255034
HG00982,FIRST,0.00189314,PASS,-2.7228172682447354
HG01028,FIRST,2.51e-08,PASS,-7.600326278518962
HG01029,FIRST,7.09e-10,PASS,-9.149353764816933
HG01031,FIRST,2.49e-09,PASS,-8.603800652904264
HG01046,FIRST,6.71e-09,PASS,-8.173277479831007
HG01047,FIRST,1.96e-09,PASS,-8.707743928643524
HG01048,FIRST,7.41e-09,PASS,-8.130181792020672
HG01049,FIRST,1.4e-09,PASS,-8.853871964321762
HG01051,FIRST,1.77e-09,PASS,-8.752026733638193
HG01052,FIRST,3.04e-09,PASS,-8.517126416391246
HG01054,FIRST,6.3e-10,PASS,-9.200659450546418
HG01055,FIRST,8.84e-10,PASS,-9.053547734986926
HG01058,FIRST,3.47e-09,PASS,-8.459670525209127
HG01060,FIRST,4.42e-09,PASS,-8.354577730650908
HG01061,FIRST,0.00223153,PASS,-2.651397270263345
HG01063,FIRST,1.53e-09,PASS,-8.8153085691824
HG01064,FIRST,1.94e-09,PASS,-8.712198270069774
HG01066,FIRST,2.44e-10,PASS,-9.61261017366127
HG01067,FIRST,1.84e-05,PASS,-4.735182176990463
HG01069,FIRST,8.79e-10,PASS,-9.056011124926227
HG01070,FIRST,9.62e-09,PASS,-8.016824927962187
HG01072,FIRST,1.13e-08,PASS,-7.94692155651658
HG01073,FIRST,9.21e-10,PASS,-9.03574036980315
HG01075,FIRST,2.95e-09,PASS,-8.530177984021837
HG01077,FIRST,4.11e-10,PASS,-9.386158178123932
HG01079,FIRST,3.68e-09,PASS,-8.434152181326482
HG01080,FIRST,4.74e-10,PASS,-9.324221658325914
HG01082,FIRST,1.51e-09,PASS,-8.821023052706831
HG01083,FIRST,6.05e-09,PASS,-8.21824462534753
HG01085,FIRST,1.59e-05,PASS,-4.798602875679548
HG01086,FIRST,9.36e-10,PASS,-9.028724151261894
HG01088,FIRST,5.08e-09,PASS,-8.29413628771608
HG01089,FIRST,3.86e-10,PASS,-9.413412695328246
HG01092,FIRST,5.27e-09,PASS,-8.278189384787453
HG01094,FIRST,3.67e-09,PASS,-8.435333935747911
HG01095,FIRST,2.26e-09,PASS,-8.645891560852599
HG01097,FIRST,1.23e-09,PASS,-8.910094888560602
HG01098,FIRST,6.18e-09,PASS,-8.209011524911185
HG01101,FIRST,1e-09,PASS,-9.0
HG01102,FIRST,1.82e-05,PASS,-4.739928612014925
HG01104,FIRST,7.42e-10,PASS,-9.129596094720974
HG01105,FIRST,2.39e-09,PASS,-8.621602099051863
HG01107,FIRST,1.82e-05,PASS,-4.739928612014925
HG01108,FIRST,4.28e-09,PASS,-8.368556230986828
HG01110,FIRST,3.86e-09,PASS,-8.413412695328246
HG01111,FIRST,8.09e-09,PASS,-8.092051478387727
HG01112,FIRST,1.82e-09,PASS,-8.739928612014925
HG01113,FIRST,9.89e-09,PASS,-8.00480370840282
HG01119,FIRST,1.1e-09,PASS,-8.958607314841775
HG01121,FIRST,2.09e-09,PASS,-8.679853713888946
HG01122,FIRST,3.04e-09,PASS,-8.517126416391246
HG01124,FIRST,8.17e-09,PASS,-8.087777943467584
HG01125,FIRST,1.14e-08,PASS,-7.943095148663527
HG01130,FIRST,2.11e-09,PASS,-8.675717544702307
HG01131,FIRST,2.18e-09,PASS,-8.661543506395395
HG01133,FIRST,2.09e-09,PASS,-8.679853713888946
HG01134,FIRST,5.55e-10,PASS,-9.255707016877324
HG01136,FIRST,1.26e-09,PASS,-8.899629454882437
HG01137,FIRST,2.03e-09,PASS,-8.692503962086787
HG01139,FIRST,2.29e-05,PASS,-4.640164517660112
HG01140,FIRST,7.15e-09,PASS,-8.145693958198919
HG01142,FIRST,0.000438084,PASS,-3.358442608128836
HG01148,FIRST,2.18e-09,PASS,-8.661543506395395
HG01149,FIRST,5.33e-09,PASS,-8.273272790973428
HG01161,FIRST,2.2e-09,PASS,-8.657577319177793
HG01162,FIRST,2.45e-09,PASS,-8.610833915635467
HG01164,FIRST,9.07e-09,PASS,-8.042392712939904
HG01167,FIRST,4.11e-09,PASS,-8.386158178123932
HG01168,FIRST,7.51e-09,PASS,-8.124360062995832
HG01170,FIRST,3.76e-09,PASS,-8.424812155072338
HG01171,FIRST,6.7e-09,PASS,-8.173925197299173
HG01173,FIRST,1.49e-09,PASS,-8.826813731587725
HG01174,FIRST,4.85e-09,PASS,-8.314258261397736
HG01176,FIRST,6.75e-10,PASS,-9.170696227168975
HG01177,FIRST,4.09e-09,PASS,-8.388276691992658
HG01182,FIRST,2.98e-09,PASS,-8.525783735923746
HG01183,FIRST,2.32e-05,PASS,-4.634512015109101
HG01187,FIRST,9.7e-09,PASS,-8.013228265733755
HG01188,FIRST,3.66e-09,PASS,-8.436518914605589
HG01190,FIRST,2.48e-09,PASS,-8.605548319173783
HG01191,FIRST,1.91e-05,PASS,-4.718966632752273
HG01197,FIRST,3.15e-09,PASS,-8.5016894462104
HG01198,FIRST,2.6e-09,PASS,-8.585026652029182
HG01200,FIRST,5.45e-10,PASS,-9.263603497723357
HG01204,FIRST,7.27e-10,PASS,-9.138465589140962
HG01205,FIRST,1.96e-10,PASS,-9.707743928643524
HG01241,FIRST,2.57e-09,PASS,-8.590066876668706
HG01242,FIRST,4.61e-09,PASS,-8.336299074610352
HG01247,FIRST,1.44e-09,PASS,-8.84163750790475
HG01248,FIRST,1.41e-09,PASS,-8.85078088734462
HG01250,FIRST,9.97e-09,PASS,-8.001304841688345
HG01251,FIRST,1.97e-05,PASS,-4.705533773838407
HG01253,FIRST,1.26e-09,PASS,-8.899629454882437
HG01254,FIRST,6.42e-10,PASS,-9.192464971931146
HG01256,FIRST,2.44e-09,PASS,-8.61261017366127
HG01257,FIRST,7.72e-10,PASS,-9.112382699664265
HG01259,FIRST,2.13e-09,PASS,-8.671620396561263
HG01260,FIRST,2.12e-10,PASS,-9.67366413907125
HG01269,FIRST,1.81e-09,PASS,-8.742321425130816
HG01271,FIRST,1.8e-09,PASS,-8.744727494896694
HG01272,FIRST,6.09e-10,PASS,-9.215382707367125
HG01275,FIRST,1.65e-05,PASS,-4.782516055786093
HG01277,FIRST,8.45e-10,PASS,-9.073143291050307
HG01280,FIRST,2.41e-10,PASS,-9.61798295742513
HG01281,FIRST,2.41e-09,PASS,-8.61798295742513
HG01284,FIRST,5.74e-09,PASS,-8.241088107602026
HG01286,FIRST,3.56e-09,PASS,-8.448550002027124
HG01302,FIRST,1.43e-09,PASS,-8.844663962534938
HG01303,FIRST,2.55e-09,PASS,-8.593459819566045
HG01305,FIRST,9e-09,PASS,-8.045757490560675
HG01308,FIRST,6.27e-09,PASS,-8.202732459169283
HG01311,FIRST,2.68e-09,PASS,-8.57186520597121
HG01312,FIRST,9.16e-10,PASS,-9.03810452633215
HG01323,FIRST,1.03e-09,PASS,-8.987162775294827
HG01325,FIRST,3.65e-09,PASS,-8.437707135543524
HG01326,FIRST,5.53e-09,PASS,-8.257274868695301
HG01334,FIRST,1.49e-05,PASS,-4.826813731587726
HG01341,FIRST,5.15e-10,PASS,-9.288192770958808
HG01342,FIRST,2e-05,PASS,-4.698970004336019
HG01344,FIRST,4.7e-09,PASS,-8.327902142064282
HG01345,FIRST,9.67e-10,PASS,-9.014573525916997
HG01348,FIRST,1.17e-09,PASS,-8.931814138253838
HG01350,FIRST,5.74e-10,PASS,-9.241088107602026
HG01351,FIRST,1.87e-09,PASS,-8.7281583934635
HG01353,FIRST,8.86e-10,PASS,-9.052566278112948
HG01354,FIRST,4.88e-09,PASS,-8.311580177997289
HG01356,FIRST,2.5e-09,PASS,-8.602059991327963
HG01357,FIRST,2.15e-09,PASS,-8.667561540084394
HG01359,FIRST,3.68e-09,PASS,-8.434152181326482
HG01360,FIRST,1.87e-05,PASS,-4.728158393463501
HG01362,FIRST,3.81e-09,PASS,-8.41907502432438
HG01363,FIRST,1.21e-09,PASS,-8.91721462968355
HG01365,FIRST,2.46e-09,PASS,-8.60906489289662
HG01366,FIRST,2.27e-09,PASS,-8.643974142806877
HG01369,FIRST,1.76e-09,PASS,-8.75448733218585
HG01372,FIRST,6.17e-09,PASS,-8.209714835966759
HG01374,FIRST,6.66e-09,PASS,-8.176525770829699
HG01375,FIRST,7.42e-09,PASS,-8.129596094720974
HG01377,FIRST,2.88e-09,PASS,-8.540607512240769
HG01378,FIRST,3.58e-09,PASS,-8.446116973356126
HG01383,FIRST,3.11e-09,PASS,-8.507239610973162
HG01384,FIRST,3.12e-10,PASS,-9.505845405981557
HG01389,FIRST,1.83e-09,PASS,-8.73754891026957
HG01390,FIRST,4.18e-09,PASS,-8.378823718224965
HG01392,FIRST,8.88e-10,PASS,-9.051587034221399
HG01393,FIRST,4.47e-09,PASS,-8.349692476868064
HG01395,FIRST,7.95e-10,PASS,-9.09963287134353
HG01396,FIRST,4.89e-09,PASS,-8.31069114087638
HG01398,FIRST,2.01e-09,PASS,-8.69680394257951
HG01402,FIRST,7.67e-09,PASS,-8.115204636051018
HG01403,FIRST,2.8e-09,PASS,-8.55284196865778
HG01405,FIRST,2.17e-09,PASS,-8.66354026615147
HG01412,FIRST,1.97e-10,PASS,-9.705533773838408
HG01413,FIRST,1.23e-08,PASS,-7.910094888560602
HG01414,FIRST,1.54e-09,PASS,-8.812479279163536
HG01431,FIRST,4.22e-09,PASS,-8.374687549038326
HG01432,FIRST,1.31e-09,PASS,-8.882728704344236
HG01435,FIRST,8.34e-10,PASS,-9.078833949362261
HG01437,FIRST,1.01e-08,PASS,-7.995678626217358
HG01438,FIRST,2.62e-09,PASS,-8.581698708680255
HG01440,FIRST,1.76e-09,PASS,-8.75448733218585
HG01441,FIRST,7.85e-09,PASS,-8.105130343254748
HG01443,FIRST,2.98e-08,PASS,-7.525783735923745
HG01444,FIRST,0.000917935,PASS,-3.037188070586087
HG01447,FIRST,9.36e-09,PASS,-8.028724151261894
HG01455,FIRST,2.77e-10,PASS,-9.557520230935552
HG01456,FIRST,2.39e-09,PASS,-8.621602099051863
HG01459,FIRST,7.08e-09,PASS,-8.14996674231023
HG01461,FIRST,5.08e-09,PASS,-8.29413628771608
HG01462,FIRST,3.14e-09,PASS,-8.503070351926786
HG01464,FIRST,2.16e-09,PASS,-8.665546248849068
HG01465,FIRST,1.5e-09,PASS,-8.823908740944319
HG01468,FIRST,7.11e-09,PASS,-8.148130399270233
HG01474,FIRST,6.3e-09,PASS,-8.200659450546418
HG01479,FIRST,1.84e-09,PASS,-8.735182176990463
HG01485,FIRST,1.98e-09,PASS,-8.703334809738468
HG01486,FIRST,9.77e-10,PASS,-9.010105436281227
HG01488,FIRST,0.000119956,PASS,-3.920978024463785
HG01489,FIRST,3.48e-09,PASS,-8.45842075605342
HG01491,FIRST,1.4e-10,PASS,-9.853871964321762
HG01492,FIRST,2.99e-09,PASS,-8.52432881167557
HG01494,FIRST,2.63e-09,PASS,-8.580044251510243
HG01495,FIRST,4.48e-10,PASS,-9.348721986001856
HG01497,FIRST,3.76e-09,PASS,-8.424812155072338
HG01498,FIRST,8.05e-09,PASS,-8.094204119632131
HG01500,FIRST,5.26e-09,PASS,-8.279014255846262
